gameid,side,league,year,patch,teamname,datacompleteness,result,win,golddiffat10,firstdragon,dragons,opp_dragons,firstbaron,barons,opp_barons,towers,opp_towers,visionscore,vspm,killsat10,opp_killsat10,tower_diff,team_vspm,kills_diff_10
ESPORTSTMNT06_2541624,Red,LCK,2022,12.13,BRION,complete,1,1,-348.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,484.0,15.488,0.0,0.0,6.0,15.488,0.0
ESPORTSTMNT06_2541636,Blue,TCL,2022,12.13,İstanbul Wildcats,complete,0,0,41.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,11.0,470.0,13.3333,0.0,0.0,-9.0,13.3333,0.0
ESPORTSTMNT06_2541636,Red,TCL,2022,12.13,NASR eSports Turkey,complete,1,1,-41.0,1.0,5.0,0.0,1.0,0.0,0.0,11.0,2.0,566.0,16.0567,0.0,0.0,9.0,16.0567,0.0
ESPORTSTMNT06_2541642,Blue,LCK,2022,12.13,Nongshim RedForce,complete,0,0,-83.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,11.0,446.0,14.2568,0.0,2.0,-9.0,14.2568,-2.0
ESPORTSTMNT06_2541642,Red,LCK,2022,12.13,BRION,complete,1,1,83.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,2.0,616.0,19.6911,2.0,0.0,9.0,19.6911,2.0
ESPORTSTMNT06_2541643,Blue,TCL,2022,12.13,Beşiktaş Esports,complete,1,1,-196.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,372.0,15.1116,0.0,0.0,10.0,15.1116,0.0
ESPORTSTMNT06_2541643,Red,TCL,2022,12.13,Galakticos,complete,0,0,196.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,222.0,9.0184,0.0,0.0,-10.0,9.0184,0.0
ESPORTSTMNT06_2541645,Blue,TCL,2022,12.13,Dark Passage,complete,1,1,851.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,1.0,504.0,16.7627,0.0,0.0,10.0,16.7627,0.0
ESPORTSTMNT06_2541645,Red,TCL,2022,12.13,SuperMassive Blaze,complete,0,0,-851.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,430.0,14.301400000000001,0.0,0.0,-10.0,14.301400000000001,0.0
ESPORTSTMNT06_2541649,Blue,TCL,2022,12.13,5 Ronin,complete,0,0,-950.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,240.0,9.8226,0.0,1.0,-11.0,9.8226,-1.0
ESPORTSTMNT06_2541649,Red,TCL,2022,12.13,Galatasaray Esports,complete,1,1,950.0,1.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,374.0,15.3071,1.0,0.0,11.0,15.3071,1.0
ESPORTSTMNT06_2541656,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,1,1,163.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,1.0,400.0,14.4928,0.0,0.0,10.0,14.4928,0.0
ESPORTSTMNT06_2541656,Red,ESLOL,2022,12.13,The Agency,complete,0,0,-163.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,348.0,12.6086,0.0,0.0,-10.0,12.6086,0.0
ESPORTSTMNT06_2541671,Blue,ESLOL,2022,12.13,The Agency,complete,1,1,333.0,0.0,5.0,4.0,1.0,1.0,0.0,9.0,11.0,922.0,16.5184,0.0,0.0,-2.0,16.5184,0.0
ESPORTSTMNT06_2541671,Red,ESLOL,2022,12.13,KRC Genk Esports,complete,0,0,-333.0,1.0,4.0,5.0,0.0,0.0,1.0,11.0,9.0,884.0,15.8375,0.0,0.0,2.0,15.8375,0.0
ESPORTSTMNT06_2541690,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,1,1,-343.0,0.0,3.0,3.0,1.0,0.0,0.0,11.0,5.0,582.0,15.6732,0.0,1.0,6.0,15.6732,-1.0
ESPORTSTMNT06_2541690,Red,ESLOL,2022,12.13,The Agency,complete,0,0,343.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,11.0,584.0,15.7271,1.0,0.0,-6.0,15.7271,1.0
ESPORTSTMNT06_2541699,Blue,ESLOL,2022,12.13,The Agency,complete,0,0,691.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,9.0,350.0,12.345699999999999,1.0,0.0,-5.0,12.345699999999999,1.0
ESPORTSTMNT06_2541699,Red,ESLOL,2022,12.13,KRC Genk Esports,complete,1,1,-691.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,4.0,370.0,13.0512,0.0,1.0,5.0,13.0512,-1.0
ESPORTSTMNT06_2541762,Blue,ESLOL,2022,12.13,Team 7AM,complete,0,0,302.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,9.0,430.0,13.0501,0.0,0.0,-6.0,13.0501,0.0
ESPORTSTMNT06_2541762,Red,ESLOL,2022,12.13,mCon esports,complete,1,1,-302.0,1.0,3.0,2.0,1.0,0.0,0.0,9.0,3.0,422.0,12.8073,0.0,0.0,6.0,12.8073,0.0
ESPORTSTMNT06_2541780,Blue,ESLOL,2022,12.13,Team 7AM,complete,1,1,215.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,5.0,398.0,12.097100000000001,0.0,0.0,2.0,12.097100000000001,0.0
ESPORTSTMNT06_2541780,Red,ESLOL,2022,12.13,mCon esports,complete,0,0,-215.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,7.0,482.0,14.6504,0.0,0.0,-2.0,14.6504,0.0
ESPORTSTMNT06_2541784,Blue,ESLOL,2022,12.13,mCon esports,complete,0,0,-842.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,9.0,338.0,11.2416,0.0,0.0,-6.0,11.2416,0.0
ESPORTSTMNT06_2541784,Red,ESLOL,2022,12.13,Team 7AM,complete,1,1,842.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0,3.0,350.0,11.6408,0.0,0.0,6.0,11.6408,0.0
ESPORTSTMNT06_2541789,Blue,ESLOL,2022,12.13,mCon esports,complete,1,1,-14.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,404.0,12.4116,0.0,0.0,6.0,12.4116,0.0
ESPORTSTMNT06_2541789,Red,ESLOL,2022,12.13,Team 7AM,complete,0,0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,384.0,11.7972,0.0,0.0,-6.0,11.7972,0.0
ESPORTSTMNT06_2541792,Blue,CBLOLA,2022,12.13,INTZ Academy,complete,0,0,-295.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,8.0,550.0,14.905100000000001,0.0,1.0,-3.0,14.905100000000001,-1.0
ESPORTSTMNT06_2541792,Red,CBLOLA,2022,12.13,KaBuM! Academy,complete,1,1,295.0,0.0,2.0,3.0,1.0,0.0,0.0,8.0,5.0,532.0,14.417300000000001,1.0,0.0,3.0,14.417300000000001,1.0
ESPORTSTMNT06_2541797,Blue,ESLOL,2022,12.13,Team 7AM,complete,0,0,508.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,9.0,262.0,8.9115,0.0,0.0,-5.0,8.9115,0.0
ESPORTSTMNT06_2541797,Red,ESLOL,2022,12.13,mCon esports,complete,1,1,-508.0,1.0,1.0,3.0,1.0,0.0,0.0,9.0,4.0,436.0,14.8299,0.0,0.0,5.0,14.8299,0.0
ESPORTSTMNT06_2541799,Blue,CBLOLA,2022,12.13,Rensga Academy,complete,0,0,-233.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,9.0,372.0,13.091,0.0,1.0,-6.0,13.091,-1.0
ESPORTSTMNT06_2541799,Red,CBLOLA,2022,12.13,Los Grandes Academy,complete,1,1,233.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,3.0,524.0,18.4398,1.0,0.0,6.0,18.4398,1.0
ESPORTSTMNT06_2541802,Blue,CBLOLA,2022,12.13,paiN Gaming Academy,complete,1,1,1114.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,770.0,20.1833,2.0,0.0,6.0,20.1833,2.0
ESPORTSTMNT06_2541802,Red,CBLOLA,2022,12.13,Liberty Academy,complete,0,0,-1114.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,620.0,16.2516,0.0,2.0,-6.0,16.2516,-2.0
ESPORTSTMNT06_2541816,Blue,CBLOLA,2022,12.13,RED Academy,complete,0,0,-204.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,10.0,426.0,12.9943,0.0,0.0,-7.0,12.9943,0.0
ESPORTSTMNT06_2541816,Red,CBLOLA,2022,12.13,LOUD Academy,complete,1,1,204.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,3.0,540.0,16.4718,0.0,0.0,7.0,16.4718,0.0
ESPORTSTMNT06_2541824,Blue,CBLOLA,2022,12.13,Miners Academy,complete,1,1,-1188.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,3.0,570.0,16.2934,0.0,1.0,6.0,16.2934,-1.0
ESPORTSTMNT06_2541824,Red,CBLOLA,2022,12.13,FURIA Youth,complete,0,0,1188.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,9.0,516.0,14.7499,1.0,0.0,-6.0,14.7499,1.0
ESPORTSTMNT06_2541836,Blue,LCKC,2022,12.13,KT Rolster Challengers,complete,0,0,208.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,9.0,770.0,17.7011,0.0,0.0,-3.0,17.7011,0.0
ESPORTSTMNT06_2541836,Red,LCKC,2022,12.13,DRX Challengers,complete,1,1,-208.0,1.0,5.0,2.0,1.0,0.0,0.0,9.0,6.0,692.0,15.908,0.0,0.0,3.0,15.908,0.0
ESPORTSTMNT06_2541842,Blue,LCKC,2022,12.13,Dplus KIA Challengers,complete,0,0,-730.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,370.0,13.4954,0.0,0.0,-10.0,13.4954,0.0
ESPORTSTMNT06_2541842,Red,LCKC,2022,12.13,T1 Esports Academy,complete,1,1,730.0,1.0,3.0,0.0,1.0,0.0,0.0,11.0,1.0,410.0,14.9545,0.0,0.0,10.0,14.9545,0.0
ESPORTSTMNT06_2541854,Blue,LCKC,2022,12.13,Hanwha Life Esports Challengers,complete,0,0,210.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,414.0,13.129,0.0,0.0,-8.0,13.129,0.0
ESPORTSTMNT06_2541854,Red,LCKC,2022,12.13,BRION Challengers,complete,1,1,-210.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,3.0,458.0,14.5243,0.0,0.0,8.0,14.5243,0.0
ESPORTSTMNT06_2541862,Blue,LCKC,2022,12.13,Gen.G Global Academy,complete,1,1,-445.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,2.0,438.0,16.1524,0.0,1.0,5.0,16.1524,-1.0
ESPORTSTMNT06_2541862,Red,LCKC,2022,12.13,DN Freecs Challengers,complete,0,0,445.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,378.0,13.9398,1.0,0.0,-5.0,13.9398,1.0
ESPORTSTMNT06_2541873,Blue,LCKC,2022,12.13,Nongshim Esports Academy,complete,1,1,62.0,1.0,3.0,1.0,1.0,0.0,0.0,10.0,1.0,450.0,16.4135,0.0,0.0,9.0,16.4135,0.0
ESPORTSTMNT06_2541873,Red,LCKC,2022,12.13,Liiv SANDBOX Youth,complete,0,0,-62.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,10.0,358.0,13.0577,0.0,0.0,-9.0,13.0577,0.0
ESPORTSTMNT06_2541882,Blue,UL,2022,12.13,Illuminar Gaming,complete,0,0,844.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,7.0,370.0,12.507100000000001,1.0,0.0,-4.0,12.507100000000001,1.0
ESPORTSTMNT06_2541882,Red,UL,2022,12.13,Iron Wolves,complete,1,1,-844.0,1.0,3.0,1.0,1.0,1.0,0.0,7.0,3.0,438.0,14.8056,0.0,1.0,4.0,14.8056,-1.0
ESPORTSTMNT06_2541895,Blue,UL,2022,12.13,Illuminar Gaming,complete,1,1,-687.0,0.0,1.0,3.0,1.0,2.0,0.0,9.0,3.0,444.0,14.3533,0.0,1.0,6.0,14.3533,-1.0
ESPORTSTMNT06_2541895,Red,UL,2022,12.13,Iron Wolves,complete,0,0,687.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,9.0,454.0,14.6768,1.0,0.0,-6.0,14.6768,1.0
ESPORTSTMNT06_2541898,Blue,UL,2022,12.13,Illuminar Gaming,complete,1,1,755.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,326.0,13.7843,2.0,0.0,9.0,13.7843,2.0
ESPORTSTMNT06_2541898,Red,UL,2022,12.13,Iron Wolves,complete,0,0,-755.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,290.0,12.2622,0.0,2.0,-9.0,12.2622,-2.0
ESPORTSTMNT06_2541904,Blue,CBLOLA,2022,12.13,Liberty Academy,complete,1,1,-70.0,1.0,5.0,2.0,0.0,2.0,0.0,10.0,6.0,748.0,17.156,0.0,0.0,4.0,17.156,0.0
ESPORTSTMNT06_2541904,Red,CBLOLA,2022,12.13,INTZ Academy,complete,0,0,70.0,0.0,2.0,5.0,1.0,0.0,2.0,6.0,10.0,802.0,18.3945,0.0,0.0,-4.0,18.3945,0.0
ESPORTSTMNT06_2541914,Blue,CBLOLA,2022,12.13,Flamengo Academy,complete,0,0,657.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,7.0,456.0,14.1982,1.0,0.0,-4.0,14.1982,1.0
ESPORTSTMNT06_2541914,Red,CBLOLA,2022,12.13,Miners Academy,complete,1,1,-657.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,3.0,504.0,15.6927,0.0,1.0,4.0,15.6927,-1.0
ESPORTSTMNT06_2541919,Blue,CBLOLA,2022,12.13,LOUD Academy,complete,1,1,200.0,0.0,3.0,3.0,1.0,0.0,0.0,10.0,3.0,576.0,17.2972,0.0,1.0,7.0,17.2972,-1.0
ESPORTSTMNT06_2541919,Red,CBLOLA,2022,12.13,Rensga Academy,complete,0,0,-200.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,426.0,12.7929,1.0,0.0,-7.0,12.7929,1.0
ESPORTSTMNT06_2541924,Blue,CBLOLA,2022,12.13,FURIA Youth,complete,0,0,-636.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,10.0,370.0,11.715,1.0,2.0,-7.0,11.715,-1.0
ESPORTSTMNT06_2541924,Red,CBLOLA,2022,12.13,paiN Gaming Academy,complete,1,1,636.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,454.0,14.3746,2.0,1.0,7.0,14.3746,1.0
ESPORTSTMNT06_2541928,Blue,CBLOLA,2022,12.13,KaBuM! Academy,complete,1,1,-387.0,0.0,3.0,2.0,0.0,0.0,0.0,11.0,2.0,516.0,17.4619,0.0,0.0,9.0,17.4619,0.0
ESPORTSTMNT06_2541928,Red,CBLOLA,2022,12.13,RED Academy,complete,0,0,387.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,11.0,348.0,11.7765,0.0,0.0,-9.0,11.7765,0.0
ESPORTSTMNT06_2541942,Blue,LCK,2022,12.13,Liiv SANDBOX,complete,1,1,-408.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,2.0,526.0,17.5626,0.0,0.0,8.0,17.5626,0.0
ESPORTSTMNT06_2541942,Red,LCK,2022,12.13,Dplus KIA,complete,0,0,408.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,10.0,414.0,13.823,0.0,0.0,-8.0,13.823,0.0
ESPORTSTMNT06_2541947,Blue,LCK,2022,12.13,Dplus KIA,complete,0,0,1117.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,438.0,14.3686,0.0,0.0,-6.0,14.3686,0.0
ESPORTSTMNT06_2541947,Red,LCK,2022,12.13,Liiv SANDBOX,complete,1,1,-1117.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,3.0,514.0,16.8615,0.0,0.0,6.0,16.8615,0.0
ESPORTSTMNT06_2541948,Blue,LCK,2022,12.13,DN Freecs,complete,0,0,-879.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,314.0,12.0461,0.0,1.0,-11.0,12.0461,-1.0
ESPORTSTMNT06_2541948,Red,LCK,2022,12.13,Gen.G,complete,1,1,879.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,0.0,424.0,16.266099999999998,1.0,0.0,11.0,16.266099999999998,1.0
ESPORTSTMNT06_2541974,Blue,LCK,2022,12.13,DN Freecs,complete,0,0,-252.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,292.0,11.9918,0.0,0.0,-8.0,11.9918,0.0
ESPORTSTMNT06_2541974,Red,LCK,2022,12.13,Gen.G,complete,1,1,252.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,1.0,412.0,16.92,0.0,0.0,8.0,16.92,0.0
ESPORTSTMNT06_2541995,Blue,LFL,2022,12.13,Vitality.Bee,complete,1,1,58.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,2.0,448.0,13.978200000000001,0.0,0.0,7.0,13.978200000000001,0.0
ESPORTSTMNT06_2541995,Red,LFL,2022,12.13,Misfits Premier,complete,0,0,-58.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,9.0,406.0,12.6677,0.0,0.0,-7.0,12.6677,0.0
ESPORTSTMNT06_2542001,Blue,ESLOL,2022,12.13,The Agency,complete,1,1,647.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,422.0,14.7638,2.0,1.0,6.0,14.7638,1.0
ESPORTSTMNT06_2542001,Red,ESLOL,2022,12.13,mCon esports,complete,0,0,-647.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,8.0,332.0,11.6152,1.0,2.0,-6.0,11.6152,-1.0
ESPORTSTMNT06_2542002,Blue,LFL,2022,12.13,Misfits Premier,complete,0,0,-832.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,338.0,13.9383,0.0,0.0,-8.0,13.9383,0.0
ESPORTSTMNT06_2542002,Red,LFL,2022,12.13,Vitality.Bee,complete,1,1,832.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,330.0,13.6082,0.0,0.0,8.0,13.6082,0.0
ESPORTSTMNT06_2542006,Blue,LFL,2022,12.13,Misfits Premier,complete,0,0,-1153.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,340.0,12.2449,0.0,1.0,-10.0,12.2449,-1.0
ESPORTSTMNT06_2542006,Red,LFL,2022,12.13,Vitality.Bee,complete,1,1,1153.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,452.0,16.2786,1.0,0.0,10.0,16.2786,1.0
ESPORTSTMNT06_2542007,Blue,ESLOL,2022,12.13,mCon esports,complete,0,0,-438.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,7.0,402.0,12.6747,0.0,0.0,-5.0,12.6747,0.0
ESPORTSTMNT06_2542007,Red,ESLOL,2022,12.13,The Agency,complete,1,1,438.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,2.0,548.0,17.2779,0.0,0.0,5.0,17.2779,0.0
ESPORTSTMNT06_2542009,Blue,ESLOL,2022,12.13,The Agency,complete,1,1,454.0,0.0,1.0,4.0,1.0,0.0,0.0,10.0,1.0,434.0,14.7786,0.0,0.0,9.0,14.7786,0.0
ESPORTSTMNT06_2542009,Red,ESLOL,2022,12.13,mCon esports,complete,0,0,-454.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,10.0,296.0,10.0794,0.0,0.0,-9.0,10.0794,0.0
ESPORTSTMNT06_2542050,Blue,LCKC,2022,12.13,Hanwha Life Esports Challengers,complete,0,0,419.0,1.0,4.0,2.0,1.0,0.0,0.0,5.0,7.0,650.0,16.8032,1.0,0.0,-2.0,16.8032,1.0
ESPORTSTMNT06_2542050,Red,LCKC,2022,12.13,KT Rolster Challengers,complete,1,1,-419.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,5.0,606.0,15.6655,0.0,1.0,2.0,15.6655,-1.0
ESPORTSTMNT06_2542056,Blue,LCKC,2022,12.13,Nongshim Esports Academy,complete,1,1,167.0,0.0,2.0,4.0,1.0,0.0,0.0,8.0,3.0,670.0,16.8272,0.0,0.0,5.0,16.8272,0.0
ESPORTSTMNT06_2542056,Red,LCKC,2022,12.13,DRX Challengers,complete,0,0,-167.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0,664.0,16.6763,0.0,0.0,-5.0,16.6763,0.0
ESPORTSTMNT06_2542139,Blue,LCKC,2022,12.13,DN Freecs Challengers,complete,0,0,244.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,378.0,13.3177,0.0,0.0,-6.0,13.3177,0.0
ESPORTSTMNT06_2542139,Red,LCKC,2022,12.13,Liiv SANDBOX Youth,complete,1,1,-244.0,1.0,3.0,1.0,1.0,0.0,0.0,8.0,2.0,502.0,17.6864,0.0,0.0,6.0,17.6864,0.0
ESPORTSTMNT06_2542141,Blue,LCK,2022,12.13,DRX,complete,1,1,-320.0,0.0,3.0,3.0,1.0,0.0,0.0,9.0,2.0,726.0,19.1472,1.0,1.0,7.0,19.1472,0.0
ESPORTSTMNT06_2542141,Red,LCK,2022,12.13,Nongshim RedForce,complete,0,0,320.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,9.0,522.0,13.7671,1.0,1.0,-7.0,13.7671,0.0
ESPORTSTMNT06_2542154,Blue,LCK,2022,12.13,Nongshim RedForce,complete,1,1,735.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,664.0,15.4658,0.0,0.0,5.0,15.4658,0.0
ESPORTSTMNT06_2542154,Red,LCK,2022,12.13,DRX,complete,0,0,-735.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,8.0,820.0,19.0995,0.0,0.0,-5.0,19.0995,0.0
ESPORTSTMNT06_2542204,Blue,LCK,2022,12.13,Nongshim RedForce,complete,0,0,-341.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,466.0,16.0414,0.0,0.0,-9.0,16.0414,0.0
ESPORTSTMNT06_2542204,Red,LCK,2022,12.13,T1,complete,1,1,341.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,1.0,460.0,15.8348,0.0,0.0,9.0,15.8348,0.0
ESPORTSTMNT06_2542219,Blue,LCK,2022,12.13,Nongshim RedForce,complete,1,1,-29.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,4.0,594.0,17.445,0.0,0.0,7.0,17.445,0.0
ESPORTSTMNT06_2542219,Red,LCK,2022,12.13,T1,complete,0,0,29.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,11.0,450.0,13.2158,0.0,0.0,-7.0,13.2158,0.0
ESPORTSTMNT06_2542222,Blue,LCK,2022,12.13,T1,complete,1,1,174.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,3.0,538.0,15.445,0.0,0.0,6.0,15.445,0.0
ESPORTSTMNT06_2542222,Red,LCK,2022,12.13,Nongshim RedForce,complete,0,0,-174.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,9.0,586.0,16.823,0.0,0.0,-6.0,16.823,0.0
ESPORTSTMNT06_2542223,Blue,LCK,2022,12.13,DN Freecs,complete,0,0,267.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,586.0,16.4606,0.0,0.0,-8.0,16.4606,0.0
ESPORTSTMNT06_2542223,Red,LCK,2022,12.13,DRX,complete,1,1,-267.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,614.0,17.2472,0.0,0.0,8.0,17.2472,0.0
ESPORTSTMNT06_2542228,Blue,LCK,2022,12.13,DN Freecs,complete,0,0,198.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,10.0,550.0,15.0549,0.0,0.0,-8.0,15.0549,0.0
ESPORTSTMNT06_2542228,Red,LCK,2022,12.13,DRX,complete,1,1,-198.0,1.0,5.0,1.0,1.0,0.0,0.0,10.0,2.0,616.0,16.8613,0.0,0.0,8.0,16.8613,0.0
ESPORTSTMNT06_2542236,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,0,0,-496.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,400.0,12.854800000000001,0.0,0.0,-6.0,12.854800000000001,0.0
ESPORTSTMNT06_2542236,Red,ESLOL,2022,12.13,The Agency,complete,1,1,496.0,0.0,0.0,4.0,1.0,0.0,0.0,8.0,2.0,450.0,14.4618,0.0,0.0,6.0,14.4618,0.0
ESPORTSTMNT06_2542237,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,0,0,416.0,0.0,2.0,4.0,1.0,1.0,0.0,7.0,8.0,690.0,15.3334,1.0,0.0,-1.0,15.3334,1.0
ESPORTSTMNT06_2542237,Red,ESLOL,2022,12.13,The Agency,complete,1,1,-416.0,1.0,4.0,2.0,0.0,0.0,1.0,8.0,7.0,868.0,19.2888,0.0,1.0,1.0,19.2888,-1.0
ESPORTSTMNT06_2542240,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,1,1,-327.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,3.0,400.0,14.1342,0.0,0.0,6.0,14.1342,0.0
ESPORTSTMNT06_2542240,Red,ESLOL,2022,12.13,The Agency,complete,0,0,327.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,394.0,13.9222,0.0,0.0,-6.0,13.9222,0.0
ESPORTSTMNT06_2542241,Blue,ESLOL,2022,12.13,The Agency,complete,0,0,50.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,9.0,376.0,12.3955,0.0,1.0,-7.0,12.3955,-1.0
ESPORTSTMNT06_2542241,Red,ESLOL,2022,12.13,KRC Genk Esports,complete,1,1,-50.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0,2.0,486.0,16.0219,1.0,0.0,7.0,16.0219,1.0
ESPORTSTMNT06_2542243,Blue,ESLOL,2022,12.13,KRC Genk Esports,complete,0,0,95.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,606.0,13.526900000000001,2.0,2.0,-7.0,13.526900000000001,0.0
ESPORTSTMNT06_2542243,Red,ESLOL,2022,12.13,The Agency,complete,1,1,-95.0,1.0,3.0,3.0,1.0,0.0,0.0,10.0,3.0,844.0,18.8392,2.0,2.0,7.0,18.8392,0.0
ESPORTSTMNT06_2542249,Blue,LFL2,2022,12.13,Team MCES,complete,0,0,292.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,304.0,11.5737,0.0,0.0,-2.0,11.5737,0.0
ESPORTSTMNT06_2542249,Red,LFL2,2022,12.13,IziDream,complete,1,1,-292.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,4.0,318.0,12.1065,0.0,0.0,2.0,12.1065,0.0
ESPORTSTMNT06_2542253,Blue,LFL2,2022,12.13,IziDream,complete,1,1,17.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,544.0,14.4424,0.0,0.0,9.0,14.4424,0.0
ESPORTSTMNT06_2542253,Red,LFL2,2022,12.13,Team MCES,complete,0,0,-17.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,11.0,548.0,14.5487,0.0,0.0,-9.0,14.5487,0.0
ESPORTSTMNT06_2542256,Blue,LFL2,2022,12.13,Team MCES,complete,0,0,336.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,216.0,10.0387,0.0,0.0,-6.0,10.0387,0.0
ESPORTSTMNT06_2542256,Red,LFL2,2022,12.13,IziDream,complete,1,1,-336.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,252.0,11.7118,0.0,0.0,6.0,11.7118,0.0
